,date,category,item_code,price,amount
12197,2019-12-14,stuff,200071,1480000,15462000
12198,2019-12-14,stuff,200073,880000,6191000
12199,2019-12-14,stuff,202131,39800,106864000
12200,2019-12-14,stuff,202140,39800,66158000
12201,2019-12-14,underwear,200921,69900,60577000
12202,2019-12-14,underwear,200923,69900,27967000
12203,2019-12-15,beauty,200199,39800,218562000
12204,2019-12-15,beauty,202239,59000,212460000
12205,2019-12-15,cloth,200153,690000,183249000
12206,2019-12-15,cloth,200833,69900,20390000
12207,2019-12-15,cloth,200835,69900,16061000
12208,2019-12-15,cloth,201304,59000,36270000
12209,2019-12-15,cloth,201306,59000,24673000
12210,2019-12-15,cloth,201322,39900,210301000
12211,2019-12-15,cloth,202374,69900,102362000
12212,2019-12-15,daily_supplies,201169,198000,47561000
12213,2019-12-15,daily_supplies,201172,118000,25643000
12214,2019-12-15,daily_supplies,201180,218000,77289000
12215,2019-12-15,daily_supplies,201182,248000,67489000
12216,2019-12-15,daily_supplies,201184,148000,35004000
12217,2019-12-15,daily_supplies,201187,168000,20076000
12218,2019-12-15,food,200685,55900,178010000
12219,2019-12-15,food,201004,49900,197904000
12220,2019-12-15,furniture,201188,1690000,25040000
12221,2019-12-15,furniture,201191,1290000,22039000
12222,2019-12-15,furniture,201192,1490000,25393000
12223,2019-12-15,furniture,201193,1520000,16135000
12224,2019-12-15,furniture,201196,1120000,38177000
12225,2019-12-15,furniture,201197,1320000,39177000
12226,2019-12-15,home_appliance,200427,489000,230882000
12227,2019-12-15,kitchen,201460,64800,66448000
12228,2019-12-15,kitchen,201461,60800,104655000
12229,2019-12-15,kitchen,202467,218000,122924000
12230,2019-12-15,kitchen,202470,208000,22045000
12231,2019-12-15,kitchen,202473,198000,29152000
12232,2019-12-15,kitchen,202480,208000,107275000
12233,2019-12-15,underwear,200277,119000,15616000
12234,2019-12-15,underwear,200278,119000,39855000
12235,2019-12-15,underwear,201312,39900,124017000
12236,2019-12-16,beauty,201030,54000,276321000
12237,2019-12-16,cloth,200340,99000,41102000
12238,2019-12-16,cloth,200351,99000,21987000
12239,2019-12-16,cloth,201056,59900,50369000
12240,2019-12-16,cloth,201210,109000,50360000
12241,2019-12-16,cloth,201211,139000,10304000
12242,2019-12-16,cloth,201304,59000,43875000
12243,2019-12-16,cloth,201306,59000,33040000
12244,2019-12-16,cloth,201795,79000,47359000
12245,2019-12-16,cloth,201803,79000,37869000
12246,2019-12-16,daily_supplies,200359,59000,10924000
12247,2019-12-16,daily_supplies,200360,99000,81536000
12248,2019-12-16,daily_supplies,200612,440000,1583000
12249,2019-12-16,daily_supplies,200613,490000,25520000
12250,2019-12-16,daily_supplies,200614,400000,5591000
12251,2019-12-16,daily_supplies,200615,450000,62487000
12252,2019-12-16,daily_supplies,201236,119900,25580000
12253,2019-12-16,daily_supplies,201237,109900,33756000
12254,2019-12-16,daily_supplies,201519,189000,194812000
12255,2019-12-16,food,200313,42900,141105000
12256,2019-12-16,food,200864,30900,130552000
12257,2019-12-16,food,201501,39900,101951000
12258,2019-12-16,health,201655,59900,108338000
12259,2019-12-16,home_appliance,200489,1499000,100562000
12260,2019-12-16,home_appliance,200556,1359000,94662000
12261,2019-12-16,kitchen,200790,69900,23223000
12262,2019-12-16,kitchen,200791,39900,24499000
12263,2019-12-16,kitchen,200794,74900,32150000
12264,2019-12-16,kitchen,200808,70900,92234000
12265,2019-12-16,kitchen,202467,218000,55864000
12266,2019-12-16,kitchen,202470,208000,10317000
12267,2019-12-16,kitchen,202473,198000,12770000
12268,2019-12-16,kitchen,202480,208000,51010000
12269,2019-12-16,underwear,200277,119000,20726000
12270,2019-12-16,underwear,200278,119000,41837000
12271,2019-12-16,underwear,200655,39900,123679000
12272,2019-12-16,underwear,200921,69900,16732000
12273,2019-12-16,underwear,200923,69900,8838000
12274,2019-12-17,beauty,201030,54000,87239000
12275,2019-12-17,beauty,202114,59000,78772000
12276,2019-12-17,cloth,200838,45900,112014000
12277,2019-12-17,cloth,200897,299000,76557000
12278,2019-12-17,cloth,201322,39900,166313000
12279,2019-12-17,cloth,201413,39000,66970000
12280,2019-12-17,daily_supplies,200612,440000,0
12281,2019-12-17,daily_supplies,200613,490000,15370000
12282,2019-12-17,daily_supplies,200614,400000,5612000
12283,2019-12-17,daily_supplies,200615,450000,52899000
12284,2019-12-17,daily_supplies,201169,198000,28029000
12285,2019-12-17,daily_supplies,201172,118000,17201000
12286,2019-12-17,daily_supplies,201180,218000,45261000
12287,2019-12-17,daily_supplies,201182,248000,46564000
12288,2019-12-17,daily_supplies,201184,148000,20761000
12289,2019-12-17,daily_supplies,201187,168000,15807000
12290,2019-12-17,food,200685,55900,180859000
12291,2019-12-17,food,200965,39900,118543000
12292,2019-12-17,food,201572,47900,100192000
12293,2019-12-17,food,201955,29900,183830000
12294,2019-12-17,health,201006,95200,35948000
12295,2019-12-17,home_appliance,200411,1200000,42345000
12296,2019-12-17,home_appliance,200412,1700000,188295000
12297,2019-12-17,home_appliance,200413,2840000,63621000
12298,2019-12-17,kitchen,201383,178000,58966000
12299,2019-12-17,kitchen,201384,158000,17333000
12300,2019-12-17,kitchen,201390,168000,91815000
12301,2019-12-17,kitchen,201391,148000,48627000
12302,2019-12-17,kitchen,202115,62000,175061000
12303,2019-12-17,kitchen,202367,109000,29266000
12304,2019-12-17,kitchen,202370,104000,62180000
12305,2019-12-17,stuff,200062,458000,32218000
12306,2019-12-17,stuff,200065,690000,23651000
12307,2019-12-17,stuff,200068,380000,30211000
12308,2019-12-17,stuff,200069,2730000,62658000
12309,2019-12-17,stuff,200070,2590000,22354000
12310,2019-12-17,stuff,200071,1480000,35537000
12311,2019-12-17,stuff,200073,880000,4664000
12312,2019-12-18,beauty,201007,39800,280152000
12313,2019-12-18,beauty,202239,59000,173900000
12314,2019-12-18,cloth,200153,690000,176344000
12315,2019-12-18,cloth,200962,79000,28891000
12316,2019-12-18,cloth,200963,79000,19351000
12317,2019-12-18,cloth,202375,89900,46151000
12318,2019-12-18,daily_supplies,201272,31000,795000
12319,2019-12-18,daily_supplies,201278,69000,88822000
12320,2019-12-18,daily_supplies,201300,54900,83243000
12321,2019-12-18,daily_supplies,201301,28900,33211000
12322,2019-12-18,food,201025,49900,138933000
12323,2019-12-18,food,202490,34900,95700000
12324,2019-12-18,furniture,201188,1690000,7304000
12325,2019-12-18,furniture,201191,1290000,5510000
12326,2019-12-18,furniture,201192,1490000,12793000
12327,2019-12-18,furniture,201193,1520000,9849000
12328,2019-12-18,furniture,201196,1120000,9570000
12329,2019-12-18,furniture,201197,1320000,22014000
12330,2019-12-18,home_appliance,200427,489000,178542000
12331,2019-12-18,kitchen,200869,109800,149666000
12332,2019-12-18,kitchen,201460,64800,56424000
12333,2019-12-18,kitchen,201461,60800,77669000
12334,2019-12-18,kitchen,202016,99000,121034000
12335,2019-12-18,kitchen,202467,218000,104103000
12336,2019-12-18,kitchen,202470,208000,29083000
12337,2019-12-18,kitchen,202473,198000,29122000
12338,2019-12-18,kitchen,202480,208000,70436000
12339,2019-12-18,stuff,200666,29800,99736000
12340,2019-12-18,underwear,201883,89000,129072000
12341,2019-12-18,underwear,201884,89000,24950000
12342,2019-12-18,underwear,201906,89000,6723000
12343,2019-12-19,beauty,200828,59900,121722000
12344,2019-12-19,beauty,201040,69900,79400000
12345,2019-12-19,beauty,201355,59900,92715000
12346,2019-12-19,beauty,201393,39900,80968000
12347,2019-12-19,cloth,200152,149000,386501000
12348,2019-12-19,cloth,202088,59000,102256000
12349,2019-12-19,daily_supplies,200996,209000,75189000
12350,2019-12-19,daily_supplies,201036,30900,196642000
12351,2019-12-19,daily_supplies,201169,198000,17610000
12352,2019-12-19,daily_supplies,201172,118000,10950000
12353,2019-12-19,daily_supplies,201180,218000,37696000
12354,2019-12-19,daily_supplies,201182,248000,42009000
12355,2019-12-19,daily_supplies,201184,148000,11149000
12356,2019-12-19,daily_supplies,201187,168000,10293000
12357,2019-12-19,daily_supplies,201236,119900,15762000
12358,2019-12-19,daily_supplies,201237,109900,26342000
12359,2019-12-19,food,200864,30900,154647000
12360,2019-12-19,food,202064,30900,213063000
12361,2019-12-19,furniture,201188,1690000,7240000
12362,2019-12-19,furniture,201191,1290000,2623000
12363,2019-12-19,furniture,201192,1490000,15967000
12364,2019-12-19,furniture,201193,1520000,3280000
12365,2019-12-19,furniture,201196,1120000,18832000
12366,2019-12-19,furniture,201197,1320000,16859000
12367,2019-12-19,health,201976,79000,145277000
12368,2019-12-19,health,201979,75050,526985000
12369,2019-12-19,home_appliance,200411,1200000,33070000
12370,2019-12-19,home_appliance,200412,1700000,120238000
12371,2019-12-19,home_appliance,200413,2840000,41530000
12372,2019-12-19,home_appliance,200489,1499000,104623000
12373,2019-12-19,home_appliance,200556,1359000,134729000
12374,2019-12-19,kitchen,202115,62000,143426000
12375,2019-12-19,underwear,200920,49900,57998000
12376,2019-12-19,underwear,200922,49900,38127000
12377,2019-12-20,beauty,201007,39800,134973000
12378,2019-12-20,beauty,201393,39900,55727000
12379,2019-12-20,beauty,202061,49900,118748000
12380,2019-12-20,beauty,202239,59000,124293000
12381,2019-12-20,cloth,201795,79000,34699000
12382,2019-12-20,cloth,201803,79000,36172000
12383,2019-12-20,daily_supplies,201519,189000,176105000
12384,2019-12-20,food,200133,109900,185575000
12385,2019-12-20,food,201348,40900,73399000
12386,2019-12-20,food,202397,49900,135122000
12387,2019-12-20,food,202513,58900,56239000
12388,2019-12-20,furniture,201188,1690000,18010000
12389,2019-12-20,furniture,201191,1290000,13786000
12390,2019-12-20,furniture,201192,1490000,50924000
12391,2019-12-20,furniture,201193,1520000,19308000
12392,2019-12-20,furniture,201196,1120000,30910000
12393,2019-12-20,furniture,201197,1320000,67416000
12394,2019-12-20,health,200992,59900,70847000
12395,2019-12-20,health,201655,59900,294899000
12396,2019-12-20,home_appliance,200427,489000,241240000
12397,2019-12-20,kitchen,200878,79000,173258000
12398,2019-12-20,stuff,200622,249000,15266000
12399,2019-12-20,stuff,200623,259000,17829000
12400,2019-12-20,stuff,200627,199000,68522000
12401,2019-12-20,stuff,200633,229000,19051000
12402,2019-12-20,stuff,200635,259000,31874000
12403,2019-12-20,stuff,202207,49000,105884000
12404,2019-12-20,underwear,200655,39900,124933000
12405,2019-12-20,underwear,201922,69000,52977000
12406,2019-12-21,beauty,201030,54000,174358000
12407,2019-12-21,beauty,202239,59000,138076000
12408,2019-12-21,cloth,201322,39900,256383000
12409,2019-12-21,cloth,201417,59000,80940000
12410,2019-12-21,food,200685,55900,163528000
12411,2019-12-21,food,200864,30900,186509000
12412,2019-12-21,food,201004,49900,330609000
12413,2019-12-21,food,201955,29900,204318000
12414,2019-12-21,health,201655,59900,169903000
12415,2019-12-21,kitchen,200869,109800,163602000
12416,2019-12-21,kitchen,202115,62000,185520000
12417,2019-12-21,kitchen,202467,218000,69732000
12418,2019-12-21,kitchen,202470,208000,22049000
12419,2019-12-21,kitchen,202473,198000,26908000
12420,2019-12-21,kitchen,202480,208000,64723000
12421,2019-12-21,stuff,200062,458000,36676000
12422,2019-12-21,stuff,200065,690000,31695000
12423,2019-12-21,stuff,200068,380000,35399000
12424,2019-12-21,stuff,200069,2730000,78216000
12425,2019-12-21,stuff,200070,2590000,22304000
12426,2019-12-21,stuff,200071,1480000,33382000
12427,2019-12-21,stuff,200073,880000,9074000
12428,2019-12-21,stuff,202131,39800,81321000
12429,2019-12-21,stuff,202140,39800,60394000
12430,2019-12-21,underwear,200987,109000,110554000
12431,2019-12-21,underwear,201874,59000,3042000
12432,2019-12-21,underwear,201897,59000,54157000
12433,2019-12-22,beauty,201007,39800,363977000
12434,2019-12-22,beauty,201622,69900,47793000
12435,2019-12-22,cloth,200153,690000,185646000
12436,2019-12-22,cloth,200350,59900,51227000
12437,2019-12-22,cloth,201322,39900,230397000
12438,2019-12-22,cloth,201329,69000,86426000
12439,2019-12-22,cloth,201330,69000,42721000
12440,2019-12-22,cloth,202376,69900,84592000
12441,2019-12-22,daily_supplies,201519,189000,150326000
12442,2019-12-22,food,200125,30900,209731000
12443,2019-12-22,food,201004,49900,77162000
12444,2019-12-22,food,201025,49900,207156000
12445,2019-12-22,food,201501,39900,145011000
12446,2019-12-22,kitchen,201383,178000,31844000
12447,2019-12-22,kitchen,201384,158000,14341000
12448,2019-12-22,kitchen,201390,168000,55378000
12449,2019-12-22,kitchen,201391,148000,33805000
12450,2019-12-22,kitchen,201460,64800,50753000
12451,2019-12-22,kitchen,201461,60800,92307000
12452,2019-12-22,underwear,201883,89000,139417000
12453,2019-12-22,underwear,201884,89000,24803000
12454,2019-12-22,underwear,201906,89000,7413000
12455,2019-12-22,underwear,201998,139000,118131000
12456,2019-12-23,beauty,200828,59900,119175000
12457,2019-12-23,beauty,201007,39800,112058000
12458,2019-12-23,beauty,202114,59000,57410000
12459,2019-12-23,cloth,200153,690000,133712000
12460,2019-12-23,cloth,201322,39900,65935000
12461,2019-12-23,cloth,201422,59000,68750000
12462,2019-12-23,daily_supplies,201668,59000,19665000
12463,2019-12-23,food,200685,55900,141086000
12464,2019-12-23,food,201955,29900,169333000
12465,2019-12-23,food,202484,32900,145881000
12466,2019-12-23,furniture,201188,1690000,3645000
12467,2019-12-23,furniture,201191,1290000,5524000
12468,2019-12-23,furniture,201192,1490000,15680000
12469,2019-12-23,furniture,201193,1520000,3280000
12470,2019-12-23,furniture,201196,1120000,23955000
12471,2019-12-23,furniture,201197,1320000,39216000
12472,2019-12-23,home_appliance,200411,1200000,56868000
12473,2019-12-23,home_appliance,200412,1700000,115982000
12474,2019-12-23,home_appliance,200413,2840000,77148000
12475,2019-12-23,home_appliance,200427,489000,195639000
12476,2019-12-23,home_appliance,201681,2129000,22116000
12477,2019-12-23,home_appliance,201723,2489000,67112000
12478,2019-12-23,home_appliance,201734,1959000,28521000
12479,2019-12-23,home_appliance,201773,2319000,19341000
12480,2019-12-23,kitchen,201299,129000,69074000
12481,2019-12-23,kitchen,202016,99000,97615000
12482,2019-12-23,stuff,200622,249000,13578000
12483,2019-12-23,stuff,200623,259000,13765000
12484,2019-12-23,stuff,200627,199000,47621000
12485,2019-12-23,stuff,200633,229000,9800000
12486,2019-12-23,stuff,200635,259000,22082000
12487,2019-12-23,underwear,200655,39900,123534000
12488,2019-12-23,underwear,201883,89000,130201000
12489,2019-12-23,underwear,201884,89000,24079000
12490,2019-12-23,underwear,201906,89000,6678000
12491,2019-12-24,beauty,200199,39800,179858000
12492,2019-12-24,beauty,201007,39800,60668000
12493,2019-12-24,beauty,201040,69900,106137000
12494,2019-12-24,beauty,202239,59000,168590000
12495,2019-12-24,cloth,201134,79000,91791000
12496,2019-12-24,cloth,201322,39900,113327000
12497,2019-12-24,daily_supplies,201300,54900,33390000
12498,2019-12-24,daily_supplies,201301,28900,17696000
12499,2019-12-24,daily_supplies,201515,458000,8455000
12500,2019-12-24,daily_supplies,201516,239000,38625000
12501,2019-12-24,daily_supplies,201517,418000,12199000
12502,2019-12-24,daily_supplies,201518,219000,96907000
12503,2019-12-24,food,200133,109900,158529000
12504,2019-12-24,food,201573,43900,177374000
12505,2019-12-24,food,201635,29900,79580000
12506,2019-12-24,furniture,201188,1690000,7240000
12507,2019-12-24,furniture,201191,1290000,0
12508,2019-12-24,furniture,201192,1490000,19075000
12509,2019-12-24,furniture,201193,1520000,9741000
12510,2019-12-24,furniture,201196,1120000,7168000
12511,2019-12-24,furniture,201197,1320000,41820000
12512,2019-12-24,health,201655,59900,124076000
12513,2019-12-24,kitchen,201383,178000,42757000
12514,2019-12-24,kitchen,201384,158000,19623000
12515,2019-12-24,kitchen,201390,168000,55976000
12516,2019-12-24,kitchen,201391,148000,25781000
12517,2019-12-24,kitchen,201460,64800,38115000
12518,2019-12-24,kitchen,201461,60800,57451000
12519,2019-12-24,stuff,200062,458000,73884000
12520,2019-12-24,stuff,200065,690000,57141000
12521,2019-12-24,stuff,200068,380000,50259000
12522,2019-12-24,stuff,200069,2730000,54051000
12523,2019-12-24,stuff,200070,2590000,73769000
12524,2019-12-24,stuff,200071,1480000,35763000
12525,2019-12-24,stuff,200073,880000,13795000
12526,2019-12-24,stuff,202198,49900,18583000
12527,2019-12-24,stuff,202199,39900,7285000
12528,2019-12-24,stuff,202201,49900,52438000
12529,2019-12-24,stuff,202210,49000,112210000
